asv,best_cosine,n_old_genomes,genome_top1,taxon_top1,genus_top1,genome_top5,taxon_top5,genus_top5,genome_top20,taxon_top20,genus_top20,genome_top50,taxon_top50,genus_top50,genome_top100,taxon_top100,genus_top100
c7b5ccd6001f20b113bf480efab552c9,0.9956,3,True,True,,True,True,,True,True,,True,True,,True,True,
3f0bc3f2b8d9b380ec319501754eca38,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
1a33b954694a3eddcd95ead6c562cfb2,0.9976,2,False,False,,False,True,,False,True,,True,True,,True,True,
2adce772c19bf78aca62501a10d63509,0.9966,9,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
77b0fc3d2cdfed133689d19939bd753c,1.0,3,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
08c5a92f42b9bd6cf258a65dc845fd17,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
372e53abd78532e75f0b7c98fa758cc1,0.9961,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
f538d22fdb4f50b77253747c9f18ed18,0.9971,25,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True
f3faa99f0acc0df8ae5f557d0ca39c08,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
c667b7a7367b1dbad8a24df3fef9441a,1.0,3,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
95a05bf179625c68dbfdd8e357f791cf,0.999,2,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
04bc2a095282907ef4df7a2a9447166f,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
4767afde4b029b318194cf99b257de2d,1.0,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
cb13db7c2341f7fb498c476454c50a21,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
e8d0c712ad2ea5d27abd8b1e23eb6f7a,0.9985,1,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True
937806dd600ece921faa49ac16d4cdb0,0.998,1,True,True,,True,True,,True,True,,True,True,,True,True,
e808c9a57b23d000151dd0526336e8de,0.998,11,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9ab23c4d99ca81eaa9c30826e3201dd4,0.9995,2,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True
a0ecf69202e62fe969206ad4b1445b61,0.9995,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
643cecdf78d7a5f104fd135492479199,0.9995,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
e64aa0d53a0727d6fb6d3fcd8667e49d,0.9907,6,False,False,False,True,True,False,True,True,False,True,True,False,True,True,False
418ebbfcf9fe4c2ccea934ba2533ec35,0.9961,1,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True
82f01cb6b84420e18f1f7aed8630c878,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
7e112350867950f176b414f5f71178fd,1.0,6,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3ede9a0384a29cd63d3cebf0f09b96c1,0.9995,3,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True
6e6136a51bc1d0612894175086e106cd,1.0,3,True,True,,True,True,,True,True,,True,True,,True,True,
a8a3fd004219cc6476d68c8902fb52a3,0.9941,9,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
b04a73565cfbfe585d234694b827d9d1,0.9985,2,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True
136c27e1efa2b99fb71cdff938615daa,0.9932,28,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ab4d207ba005958298be140605c5a8fb,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
9a0ea06f99eb653b4104f7809547dc61,0.9995,1,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True
5d31a7ba11fffdbcb915a4ba1aac75e6,1.0,6,False,False,,True,True,,True,True,,True,True,,True,True,
b94b3e9177961551c08f311f8515f346,0.9995,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ec3fc3f61c2e9c1a7f32bc622801ac2c,0.9971,5,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
27af05757211c4e22e274f6521c2b033,1.0,2,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
4d9f444d7b7f1f6de3b53c732536296a,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
14d87a227e9cbf80d583db1f6eaf48b4,0.9956,7,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
0a4dae6c36a924945c5ad8318aff7ecb,0.9951,16,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True
933c1a437592c012f7169968b9045854,0.998,5,True,True,,True,True,,True,True,,True,True,,True,True,
bb50ac888e677e82816ea70b2ab33eca,0.9985,3,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True
950c432d4df367cfd29389f23c4272f6,1.0,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
82243ab47000b0bb9500a7f65bf04630,0.9985,3,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True
78655baa8fe07fac3df14b89c91be2bb,0.9951,11,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2018829be0affbac011bf1b8e30981ad,0.999,6,True,True,,True,True,,True,True,,True,True,,True,True,
7aaece58fc746f9480457f6056857dfe,0.9966,15,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
9f73559d08e3d2aebe9872ed20eb92cb,1.0,4,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
d57543b38df2129448b58807cb5965d0,0.9946,24,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True
c5818942f7219725c098917e39a7e7bb,0.9985,16,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
fc91b1d6efa2d63ad830349556a06220,0.9995,3,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6c1758cff014a807d58bd737c76ec233,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
deac35bb9d47f67965b800fa6c414dea,0.9932,19,False,False,False,False,True,False,False,True,True,False,True,True,True,True,True
de81a26ccacc05d41aeda73937929a7e,0.9995,1,True,True,,True,True,,True,True,,True,True,,True,True,
2c46a6bd519e153e57e33cbee296bb41,1.0,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
f7ac318fad126f8dc75f70e09fd5c4dd,0.9956,7,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
07ab589574a5adeae211c91efb58a71f,0.9995,1,True,True,,True,True,,True,True,,True,True,,True,True,
6533ef83a51929f69e6f95d7a59a421c,0.9956,5,True,True,,True,True,,True,True,,True,True,,True,True,
36b46a254875314bef7628b94ef8d7b6,0.999,11,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
8c932073a2765a0e8639a784955bd290,0.9961,6,False,False,,True,True,,True,True,,True,True,,True,True,
204059649d5553ccc15a44ccd09de89c,0.9961,18,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
a759ddc94367592f2474e1de3acdb224,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9d172cf068d4eda0c6d68f5b9cc75a1e,0.998,1,True,True,,True,True,,True,True,,True,True,,True,True,
503e3f397b970f03e626474b548327b4,0.9961,11,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
8466c6dfab56e8746ea47bc3c0e571e0,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
e9610e4b261eb260ad4e507e8c1d634e,0.9961,1,True,True,,True,True,,True,True,,True,True,,True,True,
4a6f9dd6166c1d7f2c4af6440718c03b,0.999,2,True,True,,True,True,,True,True,,True,True,,True,True,
d56e57f7a7e3a1b98778de802e7097d0,0.9956,23,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
c8b7afd58453fa7f61cb3486e65de8f0,0.9976,1,False,False,,False,False,,True,True,,True,True,,True,True,
ced3d95a776f5047eb0ab75ebeaa0555,0.9961,8,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
8b0ebd33e66653c42aa292e40bf6291c,0.9956,13,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ad7b37d7259f65ae5d2d898c539a6297,0.9844,0,False,False,,False,False,,False,False,,False,False,,False,False,
8dde56a6b6263c9ff1d677c7a17456ec,0.9976,6,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False
92d6b69fbdf22335e1e29eb7ddea612a,0.9985,6,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True
87ced6667f7e72e893d3f02ac08066a2,0.9961,15,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
0bd4b1e42bd92aa97b0e3256b8b9f685,0.9985,17,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
8b42e63e1fe8e14326fe559f8a2cce81,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6891aea14e9e48ed890aa10cc84e4d40,0.9956,9,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
357ad9f4f9251dd5f1a70dec188b23a3,0.9995,2,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
8dba5d94c21557246f8c48418b0f3bda,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
b923bc5d99ffa071df805bfb578547c4,0.9995,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3c6c6b674785246a706fea426f2f4dd9,0.9976,2,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True
5901c122dbe9545a6149416c6397f234,0.9995,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
bbb066ff0d8c41323c27c93a1a3c35a7,0.9976,1,True,True,,True,True,,True,True,,True,True,,True,True,
78f289cd472d09e153e93361d0beeb2f,0.9985,6,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
b8299c90e4c775b18c1c5ff6d23ad616,0.9839,0,False,False,,False,False,,False,False,,False,False,,False,False,
0c9b81e16ab4e3c0b202044ce6d7ba57,0.9956,21,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
798933fd16ab772e1e547b6af3461e47,0.9995,1,True,True,,True,True,,True,True,,True,True,,True,True,
1541d3f52b75573d379c2d7efdd61f0e,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
21154dbe9d1fd27c98e5ee78bb11560c,0.998,1,True,True,,True,True,,True,True,,True,True,,True,True,
5b6d589e4b8374ae05953faf3e0ec415,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
1034f9305f9e8af991841f0741e8ce44,0.998,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
4b322ffec8bcd2c849beaeaaab778b16,0.9966,12,True,True,,True,True,,True,True,,True,True,,True,True,
645dd8b575c7e7c0952933bbe90b4bb9,1.0,20,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
0b9c934012caa8a6606599ddcb49c15b,0.9946,29,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True
29b2f8399229daa8138a86a37fa795f1,0.999,1,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
296a64ff9ac191c4f1c886ba988e1706,0.999,3,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True
eb6a99a43cef2237af9b344c4df7f907,0.9995,1,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
943510d75dff81e8e8a61b414393ad22,0.998,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
8e87f6187c3bff96717578fafac261ae,0.9956,6,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True
749376b5f9975100a175a587f222e10e,0.9985,1,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True
d16549567d9b503e05d935bd5ca038a6,0.9951,19,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
626c469cde244cf9b780fe8a6e952018,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ee00e22b5b23fa6d7e2502177a8a70c7,0.9951,28,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
7bc40a9c22f90b2ce6c97edc8248f810,0.9976,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
f437261ff1458ebf1aa7f6dc7bf69e58,0.9995,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
469c376c54706d2a04589d78e87c8780,0.9995,5,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True
3561691a3832d2ec98315c3412a98fa3,0.9985,1,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
8fa174b717385600595ec8771240bfe8,0.9966,1,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
6ed1f425cd7d234afdf0906b91293ae2,0.9966,1,True,True,,True,True,,True,True,,True,True,,True,True,
99974302fcd8d2101cbc28c8141e0ee9,0.9985,9,True,True,,True,True,,True,True,,True,True,,True,True,
7ede4b72fe5210d181d31d0161d8f153,0.9976,3,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
d6ff6bbe079674401094c1a932da80ab,0.999,15,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ae9418ce9d02c32999138b34c48512fb,0.9995,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2d86655f5770d1ddf5947021a53b57cb,0.9966,8,True,True,,True,True,,True,True,,True,True,,True,True,
3ccbd454b224dc84efdde550255ca527,0.9917,9,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
d40238b6e6c47b51c94b10008b551af4,1.0,5,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
4561fef494acf771179203cc14f5d372,0.9995,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
f527a3626856c74b3bf1c926561baf11,0.9995,1,True,True,,True,True,,True,True,,True,True,,True,True,
af62b8aa99dba188ac2f26d05dff89d1,0.9995,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
dcc3c223f6007f2b75ad31366a34a983,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
be2708e1bdcddac994cdfd7ddf921d52,0.999,14,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True
43a837e225147b88f58a65ccc8412c7c,0.9966,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
15bf273330928f57de2f3b24ca2a5135,0.9917,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
8602056eba9f104692f2ddf8938871c5,0.999,8,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True
6c75b6547a775bd435d6121ea181a298,0.9951,2,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True
8d8be8b2507c837431e2e91d5b78faa9,0.999,1,True,True,,True,True,,True,True,,True,True,,True,True,
dd845f9a83e4214b3e9e1a1ead34f609,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9c426d26d1334efd88b234484348abbf,0.9985,12,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True
3e5c0929aa7ec948ea82be82637549b1,0.9941,5,True,True,,True,True,,True,True,,True,True,,True,True,
54c489de5ec8c0e9aa68974f8f39d713,1.0,4,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
5db86c73cb3a69940374cd84e1457a2f,0.9976,1,False,False,,False,True,,False,True,,False,True,,True,True,
2f0e324704bd4ac738072c50d4eba0ea,0.9971,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
7056f0ca7e34feb91ddfdb617582fd12,0.999,1,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True
9711e5e56376fe411f8d9ca9e739c6f1,0.998,12,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True
3f602caee36e03c625a1f30eb97314e2,0.9995,3,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
703b123d3cbe4a7e8c02253f1f55d261,1.0,3,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
523a7e01fa5c47d91e959292759c7ac7,0.9946,18,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
daa33b68bffced185af681590ffd372e,1.0,8,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
76861e4fd720b21d96693697fa6b48fc,0.9971,1,False,False,,True,True,,True,True,,True,True,,True,True,
9fd90ca5d6775c90e4e6e46e09b38313,0.9971,8,True,True,,True,True,,True,True,,True,True,,True,True,
7bc4b6055f77dc4acb835bf59f37bba2,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
8a652928ef13cc45fe6fad624a6fa1d2,0.999,2,False,True,,True,True,,True,True,,True,True,,True,True,
f486ad1bcca90a8bd9b68c76212312c3,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
8cc8b34be2f3cb1e12e390328759aaf7,1.0,9,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
4c301bbaaa0d8e3dc3356271c20fc5b5,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
f9d19abf0ac81bcc64d02d91350fce35,0.999,1,True,True,,True,True,,True,True,,True,True,,True,True,
58775dbd44f0df19b94bc37ab4e4c579,0.999,3,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
a4d4e17dbb14f15384261ddd56409439,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
449442ea32d59c45c20f49095f206f1d,1.0,3,True,True,,True,True,,True,True,,True,True,,True,True,
c9c58ce6cfd82ba2d1a35ed4588dc1db,0.9995,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
8e411053229e1cc8814cc8c0d1989251,0.9971,1,False,False,,True,True,,True,True,,True,True,,True,True,
72c6706063e2325bd12c28ea8b23e872,0.9878,0,False,False,,False,False,,False,False,,False,False,,False,False,
9d93bbfc68509916e75cf218443f9b1b,0.9937,17,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True
d23e031b9dfbdb8f41323c8c5c775f26,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
a2ea5245d83eba89a777bfc3af4e28a7,0.9995,7,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True
46106a1395497d731c64d8d5b56c3771,0.9951,5,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True
56eed20694eeebce9a5a6bc4626aca89,0.9961,4,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True
9e1c950d882ef8c3e0f61aa7ec52060e,1.0,1,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True
c2b43f5fc401b8ae942e9f83213eef32,1.0,0,False,False,,False,False,,False,False,,False,False,,False,False,
f877e829ece2e97efc2208f33e765ce3,1.0,5,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False
cf94c789ff082528101c344b74e994c7,0.9951,6,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False
dc34e8512b788fb682511c00370ee4c7,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
7de13a55503e90292b953209386e0b7b,0.9976,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
